CH1V,CH2V,t0 =-4.880000e-05, tInc = 1.000000e-07,
-2.778000e-01,+5.782667e-01,,
-2.780266e-01,+5.782667e-01,,
-2.789600e-01,+5.737333e-01,,
-2.782666e-01,+5.760000e-01,,
-2.782666e-01,+5.920000e-01,,
-2.775733e-01,+5.874667e-01,,
-2.764133e-01,+6.034667e-01,,
-2.766400e-01,+5.966667e-01,,
-2.754800e-01,+6.172000e-01,,
-2.764133e-01,+6.034667e-01,,
-2.761733e-01,+6.034667e-01,,
-2.745600e-01,+6.034667e-01,,
-2.752533e-01,+6.332000e-01,,
-2.759466e-01,+6.264000e-01,,
-2.727067e-01,+6.172000e-01,,
-2.738667e-01,+6.149333e-01,,
-2.724667e-01,+6.332000e-01,,
-2.724667e-01,+6.217334e-01,,
-2.722400e-01,+6.354667e-01,,
-2.715467e-01,+6.377333e-01,,
-2.717733e-01,+6.354667e-01,,
-2.724667e-01,+6.492000e-01,,
-2.734000e-01,+6.264000e-01,,
-2.731733e-01,+6.401333e-01,,
-2.729333e-01,+6.469333e-01,,
-2.752533e-01,+6.514667e-01,,
-2.731733e-01,+6.514667e-01,,
-2.713200e-01,+6.652000e-01,,
-2.708533e-01,+6.514667e-01,,
-2.717733e-01,+6.629333e-01,,
-2.734000e-01,+6.629333e-01,,
-2.731733e-01,+6.789333e-01,,
-2.752533e-01,+6.629333e-01,,
-2.754800e-01,+6.652000e-01,,
-2.773333e-01,+6.561334e-01,,
-2.771066e-01,+6.836000e-01,,
-2.771066e-01,+6.812000e-01,,
-2.764133e-01,+6.996000e-01,,
-2.740933e-01,+6.789333e-01,,
-2.754800e-01,+6.789333e-01,,
-2.745600e-01,+6.996000e-01,,
-2.759466e-01,+6.972000e-01,,
-2.761733e-01,+6.881334e-01,,
-2.778000e-01,+6.972000e-01,,
-2.789600e-01,+7.041333e-01,,
-2.787333e-01,+7.201334e-01,,
-2.789600e-01,+6.949334e-01,,
-2.780266e-01,+7.109333e-01,,
-2.764133e-01,+7.109333e-01,,
