amp,1.0
offset,0.0
frequency,1000000.0
data length,12000.0







Second,Value
-500.0,0.005611631108960767
-499.9166666666667,0.0049653184458102245
-499.8333333333333,0.0031601278703236647
-499.75,0.0005738112987643423
-499.6666666666667,-0.0022390041080819264
-499.5833333333333,-0.0046479739044013434
-499.5,-0.006067541657348394
-499.4166666666667,-0.0060788819072310745
-499.3333333333333,-0.004534419250695198
-499.25,-0.0016275567156404179
-499.1666666666667,0.002085928463450934
-499.0833333333333,0.005722602587796606
-499.0,0.008162923248455047
-498.9166666666667,0.008192770176820402
-498.8333333333333,0.004680939585905434
-498.75,-0.0032273224752468973
-498.6666666666667,-0.015924543409883033
-498.5833333333333,-0.03318807140371919
-498.5,-0.054083390341210666
-498.4166666666667,-0.07694264201786948
-498.3333333333333,-0.09943024876350219
-498.25,-0.11869857474197289
-498.1666666666667,-0.1316265760902571
-498.0833333333333,-0.1351244001021508
-498.0,-0.12647798627894688
-497.9166666666667,-0.10370092232279234
-497.8333333333333,-0.06585697165931484
-497.75,-0.013316405736359192
-497.6666666666667,0.05208720400891366
-497.5833333333333,0.12702587942510676
-497.5,0.20678758817190615
-497.4166666666667,0.285531141832066
-497.3333333333333,0.3566748501412455
-497.25,0.41339437998213663
-497.1666666666667,0.44919297325701224
-497.0833333333333,0.4584976241859367
-497.0,0.43722907003272604
-496.9166666666667,0.38329225660382804
-496.8333333333333,0.2969376446511206
-496.75,0.1809522179884565
-496.6666666666667,0.04065177428288773
-496.5833333333333,-0.11633795839155928
-496.5,-0.28050595577248905
-496.4166666666667,-0.4410626108783468
-496.3333333333333,-0.586687879035677
-496.25,-0.7063660812511593
-496.1666666666667,-0.7902426878433251
-496.0833333333333,-0.8304337493894296
-496.0,-0.821719822556662
-495.9166666666667,-0.7620633311857882
-495.8333333333333,-0.6529008577092186
-495.75,-0.4991789282265706
-495.6666666666667,-0.30912206538302894
-495.5833333333333,-0.0937435585215752
-495.5,0.13386929959926572
-495.4166666666667,0.359444675767598
-495.3333333333333,0.5685243315178675
-495.25,0.7474944598775594
-495.1666666666667,0.8845694794743808
-495.0833333333333,0.9706518310000253
-495.0,1.0
-494.9166666666667,0.9706518310000133
-494.8333333333333,0.8845694794742337
-494.75,0.7474944598773509
-494.6666666666667,0.5685243315176116
-494.5833333333333,0.35944467576731093
-494.5,0.13386929959900884
-494.4166666666667,-0.09374355852182986
-494.3333333333333,-0.30912206538307935
-494.25,-0.49917892822664073
-494.1666666666667,-0.6529008577092725
-494.0833333333333,-0.7620633311859091
-494.0,-0.8217198225567264
-493.9166666666667,-0.8304337493894394
-493.8333333333333,-0.7902426878432828
-493.75,-0.7063660812511309
-493.6666666666667,-0.5866878790356403
-493.5833333333333,-0.44106261087830567
-493.5,-0.2805059557724631
-493.4166666666667,-0.11633795839137727
-493.3333333333333,0.04065177428306603
-493.25,0.18095221798861347
-493.1666666666667,0.2969376446512491
-493.0833333333333,0.383292256603843
-493.0,0.43722907003276046
-492.9166666666667,0.4584976241860385
-492.8333333333333,0.4491929732570369
-492.75,0.41339437998211787
-492.6666666666667,0.3566748501412104
-492.5833333333333,0.285531141832021
-492.5,0.20678758817185686
-492.4166666666667,0.12702587942503427
-492.3333333333333,0.052087204008877966
-492.25,-0.013316405736368744
-492.1666666666667,-0.06585697165928832
